"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"UPPER","2020-03-18","230","234","227","228","-1.30","35390"
"UPPER","2020-03-17","231","238","228","231","1.32","55957"
"UPPER","2020-03-16","228","234","227","228","0.00","50295"
"UPPER","2020-03-15","235","235","227","228","-2.56","69399"
"UPPER","2020-03-12","246","247","230","234","-4.10","59372"
"UPPER","2020-03-11","232","244","229","244","6.09","42634"
"UPPER","2020-03-10","235","236","230","230","-2.13","27960"
"UPPER","2020-03-05","236","239","234","235","-0.42","36480"
"UPPER","2020-03-04","243","244","235","236","-2.48","70922"
"UPPER","2020-03-03","244","250","229","242","-0.82","45331"
"UPPER","2020-03-02","255","255","244","244","-2.79","30848"
"UPPER","2020-03-01","250","259","250","251","0.40","148886"
"UPPER","2020-02-27","252","256","247","250","-2.72","61362"
"UPPER","2020-02-26","269","269","249","257","0.00","124309"
"UPPER","2020-02-25","245","257","242","257","4.90","80203"
"UPPER","2020-02-24","245","253","244","245","0.00","46941"
"UPPER","2020-02-23","240","250","240","245","2.94","53463"
"UPPER","2020-02-20","239","241","238","238","-0.42","43284"
"UPPER","2020-02-19","244","244","236","239","-0.42","20553"
"UPPER","2020-02-18","240","247","239","240","-1.23","22388"
"UPPER","2020-02-17","240","244","236","243","2.97","57751"
"UPPER","2020-02-16","236","240","235","236","-0.42","34047"
"UPPER","2020-02-13","241","241","236","237","-0.42","37443"
"UPPER","2020-02-12","242","244","238","238","-1.65","48125"
"UPPER","2020-02-11","239","244","239","242","0.83","38051"
"UPPER","2020-02-10","240","242","239","240","-1.23","20248"
"UPPER","2020-02-09","241","244","239","243","0.41","25601"
"UPPER","2020-02-06","244","245","242","242","-1.63","16286"
"UPPER","2020-02-05","245","248","242","246","0.82","15390"
"UPPER","2020-02-04","248","255","244","244","-1.61","42210"
"UPPER","2020-02-03","241","253","240","248","1.64","45086"
"UPPER","2020-02-02","245","245","241","244","0.41","28784"
"UPPER","2020-01-30","238","245","238","243","1.25","28426"
"UPPER","2020-01-29","240","243","240","240","-1.23","23498"
"UPPER","2020-01-28","244","250","243","243","-0.41","26924"
"UPPER","2020-01-27","243","249","240","244","1.67","18145"
"UPPER","2020-01-26","245","245","238","239","-2.45","27453"
"UPPER","2020-01-23","247","254","244","245","-1.61","36395"
"UPPER","2020-01-22","255","255","248","249","-3.11","43895"
